probe_id	gene_symbol	gene_name	go_ids
A0A7M7R6D2	A0A7M7R6D2	A0A7M7R6D2	GO:0005543
A0A7M7R6D4	A0A7M7R6D4	A0A7M7R6D4	GO:0005509|GO:0016460
A0A7M7R6D6	A0A7M7R6D6	A0A7M7R6D6	GO:0005802|GO:0043001
A0A7M7R6D7	A0A7M7R6D7	A0A7M7R6D7	GO:0008270
A0A7M7R6D8	A0A7M7R6D8	A0A7M7R6D8	GO:0003677
A0A7M7R6E0	A0A7M7R6E0	A0A7M7R6E0	GO:0006107|GO:0016787|GO:0046872|GO:0050163
A0A7M7R6E2	A0A7M7R6E2	A0A7M7R6E2	GO:0005743|GO:0022904
A0A7M7R6E5	A0A7M7R6E5	A0A7M7R6E5	GO:0005783|GO:0006006|GO:0006096|GO:0043843|GO:0046872
A0A7M7R6E8	A0A7M7R6E8	A0A7M7R6E8	GO:0045893
A0A7M7R6F0	A0A7M7R6F0	A0A7M7R6F0	GO:0003735|GO:0005840|GO:0006412|GO:1990904
A0A7M7R6F5	A0A7M7R6F5	A0A7M7R6F5	GO:0016020
A0A7M7R6F6	A0A7M7R6F6	A0A7M7R6F6	GO:0005634|GO:1990841
A0A7M7R6F7	A0A7M7R6F7	A0A7M7R6F7	GO:0005634|GO:0008270
A0A7M7R6G0	A0A7M7R6G0	A0A7M7R6G0	GO:0005774|GO:0015179
A0A7M7R6G4	A0A7M7R6G4	A0A7M7R6G4	GO:0003924|GO:0005525
A0A7M7R6H1	A0A7M7R6H1	A0A7M7R6H1	GO:0009653
A0A7M7R6H7	A0A7M7R6H7	A0A7M7R6H7	GO:0005635|GO:0005829|GO:0006606|GO:0031267
A0A7M7R6I1	A0A7M7R6I1	A0A7M7R6I1	GO:0003756|GO:0005783|GO:0006457
A0A7M7R6I4	A0A7M7R6I4	A0A7M7R6I4	GO:0046592
A0A7M7R6I8	A0A7M7R6I8	A0A7M7R6I8	GO:0003714|GO:0006351
A0A7M7R6I9	A0A7M7R6I9	A0A7M7R6I9	GO:0000184|GO:0005697|GO:0042162|GO:0070034
A0A7M7R6K6	A0A7M7R6K6	A0A7M7R6K6	GO:0016020|GO:0055085
A0A7M7R6K7	A0A7M7R6K7	A0A7M7R6K7	GO:0005739|GO:0005829|GO:0030488|GO:0050660|GO:0070899
A0A7M7R6L4	A0A7M7R6L4	A0A7M7R6L4	GO:0005739|GO:0046474
A0A7M7R6L6	A0A7M7R6L6	A0A7M7R6L6	GO:0005737|GO:0006914|GO:0042594
A0A7M7R6M2	A0A7M7R6M2	A0A7M7R6M2	GO:0003735|GO:0005762|GO:0006412
A0A7M7R6M4	A0A7M7R6M4	A0A7M7R6M4	GO:0000977|GO:0000981|GO:0005634|GO:0006986
A0A7M7R6M9	A0A7M7R6M9	A0A7M7R6M9	GO:0016614|GO:0050660
A0A7M7R6N3	A0A7M7R6N3	A0A7M7R6N3	GO:0005666|GO:0042797
A0A7M7R6N4	A0A7M7R6N4	A0A7M7R6N4	GO:0016020|GO:0022857
A0A7M7R6P0	A0A7M7R6P0	A0A7M7R6P0	GO:0005739|GO:0006099|GO:0006102
A0A7M7R6P6	A0A7M7R6P6	A0A7M7R6P6	GO:0003729|GO:0010494|GO:0034063
A0A7M7R6P7	A0A7M7R6P7	A0A7M7R6P7	GO:0000278|GO:0051301
A0A7M7R6Q0	A0A7M7R6Q0	A0A7M7R6Q0	GO:0035091
A0A7M7R6Q4	A0A7M7R6Q4	A0A7M7R6Q4	GO:0005737
A0A7M7R6Q6	A0A7M7R6Q6	A0A7M7R6Q6	GO:0016936|GO:0030246
A0A7M7R6Q7	A0A7M7R6Q7	A0A7M7R6Q7	GO:0005634|GO:0005737|GO:0006606|GO:0031267
A0A7M7R6R8	A0A7M7R6R8	A0A7M7R6R8	GO:0003713|GO:0005634|GO:0006366|GO:0030496
A0A7M7R6S5	A0A7M7R6S5	A0A7M7R6S5	GO:0008028|GO:0016020
A0A7M7R6S7	A0A7M7R6S7	A0A7M7R6S7	GO:0016491
A0A7M7R6T4	A0A7M7R6T4	A0A7M7R6T4	GO:0005783|GO:0051480
A0A7M7R6T6	A0A7M7R6T6	A0A7M7R6T6	GO:0005886|GO:0008527|GO:0050916
A0A7M7R6U2	A0A7M7R6U2	A0A7M7R6U2	GO:0005681|GO:0006396
A0A7M7R6U6	A0A7M7R6U6	A0A7M7R6U6	GO:0009653
A0A7M7R6V0	A0A7M7R6V0	A0A7M7R6V0	GO:0016255|GO:0042765
A0A7M7R6V2	A0A7M7R6V2	A0A7M7R6V2	GO:0005096
A0A7M7R6V3	A0A7M7R6V3	A0A7M7R6V3	GO:0005813
A0A7M7R6W0	A0A7M7R6W0	A0A7M7R6W0	GO:0005886|GO:0035331
A0A7M7R6W6	A0A7M7R6W6	A0A7M7R6W6	GO:0005524|GO:0016567|GO:0016740|GO:0031372
A0A7M7R6X4	A0A7M7R6X4	A0A7M7R6X4	GO:0005730|GO:0005737|GO:0006364|GO:0030515|GO:0030688
A0A7M7R6X5	A0A7M7R6X5	A0A7M7R6X5	GO:0008270
A0A7M7R6X6	A0A7M7R6X6	A0A7M7R6X6	GO:0005044|GO:0005737|GO:0005886
A0A7M7R6Y5	A0A7M7R6Y5	A0A7M7R6Y5	GO:0016491
A0A7M7R6Y8	A0A7M7R6Y8	A0A7M7R6Y8	GO:0005506|GO:0008610|GO:0016020|GO:0016491
A0A7M7R6Y9	A0A7M7R6Y9	A0A7M7R6Y9	GO:0000139|GO:0006829|GO:0046873
A0A7M7R6Z1	A0A7M7R6Z1	A0A7M7R6Z1	GO:0016614|GO:0050660
A0A7M7R6Z5	A0A7M7R6Z5	A0A7M7R6Z5	GO:0052689
A0A7M7R6Z9	A0A7M7R6Z9	A0A7M7R6Z9	GO:0051260
A0A7M7R703	A0A7M7R703	A0A7M7R703	GO:0000228|GO:0003677|GO:0006338
A0A7M7R715	A0A7M7R715	A0A7M7R715	GO:0005737
A0A7M7R716	A0A7M7R716	A0A7M7R716	GO:0016020
A0A7M7R719	A0A7M7R719	A0A7M7R719	GO:0003677|GO:0005634
A0A7M7R724	A0A7M7R724	A0A7M7R724	GO:0005759|GO:0042256
A0A7M7R726	A0A7M7R726	A0A7M7R726	GO:0005737
A0A7M7R731	A0A7M7R731	A0A7M7R731	GO:0015036|GO:0016020
A0A7M7R732	A0A7M7R732	A0A7M7R732	GO:0003677|GO:0005634|GO:0006357
A0A7M7R739	A0A7M7R739	A0A7M7R739	GO:0005634|GO:0005886
A0A7M7R749	A0A7M7R749	A0A7M7R749	GO:0005847|GO:0031124
A0A7M7R753	A0A7M7R753	A0A7M7R753	GO:0005524|GO:0005759|GO:0042026|GO:0140662
A0A7M7R755	A0A7M7R755	A0A7M7R755	GO:0034464|GO:0036064|GO:0097730|GO:1905515
A0A7M7R763	A0A7M7R763	A0A7M7R763	GO:0000045|GO:0005789
A0A7M7R770	A0A7M7R770	A0A7M7R770	GO:0001522|GO:0003723|GO:0006396|GO:0009982
A0A7M7R771	A0A7M7R771	A0A7M7R771	GO:0016567
A0A7M7R777	A0A7M7R777	A0A7M7R777	GO:0000978|GO:0001228|GO:0005634
A0A7M7R783	A0A7M7R783	A0A7M7R783	GO:0016020
A0A7M7R789	A0A7M7R789	A0A7M7R789	GO:0006897|GO:0015031|GO:0030125
A0A7M7R794	A0A7M7R794	A0A7M7R794	GO:0016491
A0A7M7R796	A0A7M7R796	A0A7M7R796	GO:0003729|GO:0003735|GO:0005762|GO:0006412
A0A7M7R798	A0A7M7R798	A0A7M7R798	GO:0005886|GO:0015171
A0A7M7R7A7	A0A7M7R7A7	A0A7M7R7A7	GO:0016620
A0A7M7R7B5	A0A7M7R7B5	A0A7M7R7B5	GO:0005737|GO:0046872|GO:0070006
A0A7M7R7C0	A0A7M7R7C0	A0A7M7R7C0	GO:0005654|GO:0010468
A0A7M7R7C8	A0A7M7R7C8	A0A7M7R7C8	GO:0005385|GO:0005886
A0A7M7R7D6	A0A7M7R7D6	A0A7M7R7D6	GO:0003729|GO:0003735|GO:0005762|GO:0006412|GO:0017148
A0A7M7R7D7	A0A7M7R7D7	A0A7M7R7D7	GO:0016020|GO:0022857
A0A7M7R7E1	A0A7M7R7E1	A0A7M7R7E1	GO:0005634|GO:0008270|GO:0016788
A0A7M7R7E4	A0A7M7R7E4	A0A7M7R7E4	GO:0032589|GO:0050808
A0A7M7R7F2	A0A7M7R7F2	A0A7M7R7F2	GO:0003729|GO:0005847|GO:0031124
A0A7M7R7F3	A0A7M7R7F3	A0A7M7R7F3	GO:0000978|GO:0000981|GO:0005634
A0A7M7R7F4	A0A7M7R7F4	A0A7M7R7F4	GO:0003723
A0A7M7R7F6	A0A7M7R7F6	A0A7M7R7F6	GO:0016567|GO:0019005|GO:0080008
A0A7M7R7G1	A0A7M7R7G1	A0A7M7R7G1	GO:0005886|GO:0043005|GO:0098609
A0A7M7R7G2	A0A7M7R7G2	A0A7M7R7G2	GO:0004842|GO:0005737|GO:0008270|GO:0051603
A0A7M7R7H0	A0A7M7R7H0	A0A7M7R7H0	GO:0003006|GO:0005634|GO:0006357|GO:0008270|GO:0048513|GO:0048666
A0A7M7R7H1	A0A7M7R7H1	A0A7M7R7H1	GO:0005737|GO:0051087
A0A7M7R7H3	A0A7M7R7H3	A0A7M7R7H3	GO:0006886|GO:0031462|GO:0043161|GO:1990756
A0A7M7R7H4	A0A7M7R7H4	A0A7M7R7H4	GO:0000460|GO:0000470|GO:0005730|GO:0030687|GO:0042134
A0A7M7R7H6	A0A7M7R7H6	A0A7M7R7H6	GO:0005634|GO:0016567|GO:0031461|GO:0031625|GO:0032436|GO:1990756
A0A7M7R7H9	A0A7M7R7H9	A0A7M7R7H9	GO:0000138|GO:0005797|GO:0016020
A0A7M7R7I0	A0A7M7R7I0	A0A7M7R7I0	GO:0004850|GO:0005829|GO:0006218|GO:0009166
A0A7M7R7I9	A0A7M7R7I9	A0A7M7R7I9	GO:0003723|GO:0006400|GO:0008175|GO:0008757|GO:0032259
A0A7M7R7J1	A0A7M7R7J1	A0A7M7R7J1	GO:0030431|GO:0032222|GO:0098552
A0A7M7R7J2	A0A7M7R7J2	A0A7M7R7J2	GO:0031966|GO:0032981
A0A7M7R7J3	A0A7M7R7J3	A0A7M7R7J3	GO:0005737
A0A7M7R7K1	A0A7M7R7K1	A0A7M7R7K1	GO:0005737
A0A7M7R7K4	A0A7M7R7K4	A0A7M7R7K4	GO:0016020|GO:0016491
A0A7M7R7K9	A0A7M7R7K9	A0A7M7R7K9	GO:0005737|GO:0008344|GO:0048512|GO:0050804
A0A7M7R7L1	A0A7M7R7L1	A0A7M7R7L1	GO:0005634|GO:0005737|GO:0031072
A0A7M7R7L7	A0A7M7R7L7	A0A7M7R7L7	GO:0000124|GO:0003713|GO:0005634|GO:0006357
A0A7M7R7M2	A0A7M7R7M2	A0A7M7R7M2	GO:0005829|GO:0051059|GO:0071356
A0A7M7R7M7	A0A7M7R7M7	A0A7M7R7M7	GO:0097602|GO:2000060
A0A7M7R7N0	A0A7M7R7N0	A0A7M7R7N0	GO:0016593
A0A7M7R7N2	A0A7M7R7N2	A0A7M7R7N2	GO:0004674|GO:0005524|GO:0005737
A0A7M7R7N4	A0A7M7R7N4	A0A7M7R7N4	GO:0005918|GO:0016020|GO:0019991|GO:0035151
A0A7M7R7N5	A0A7M7R7N5	A0A7M7R7N5	GO:0000981|GO:0003677|GO:0005634|GO:0008270
A0A7M7R7N7	A0A7M7R7N7	A0A7M7R7N7	GO:0005737|GO:0097352
A0A7M7R7N8	A0A7M7R7N8	A0A7M7R7N8	GO:0005737
A0A7M7R7P3	A0A7M7R7P3	A0A7M7R7P3	GO:0003735|GO:0005763|GO:0032543|GO:0070181
A0A7M7R7P6	A0A7M7R7P6	A0A7M7R7P6	GO:0005770|GO:0080025|GO:0097352
A0A7M7R7Q9	A0A7M7R7Q9	A0A7M7R7Q9	GO:0016020|GO:0055085
A0A7M7R7R0	A0A7M7R7R0	A0A7M7R7R0	GO:0003723
A0A7M7R7R4	A0A7M7R7R4	A0A7M7R7R4	GO:0016491
A0A7M7R7R5	A0A7M7R7R5	A0A7M7R7R5	GO:0003729|GO:0004521|GO:0005634|GO:0036464
A0A7M7R7R8	A0A7M7R7R8	A0A7M7R7R8	GO:0032039|GO:0034472
A0A7M7R7R9	A0A7M7R7R9	A0A7M7R7R9	GO:0004074|GO:0042602
A0A7M7R7S0	A0A7M7R7S0	A0A7M7R7S0	GO:0000978|GO:0000981|GO:0001709|GO:0005524|GO:0005634
A0A7M7R7S2	A0A7M7R7S2	A0A7M7R7S2	GO:0005044|GO:0005737|GO:0005886
A0A7M7R7S6	A0A7M7R7S6	A0A7M7R7S6	GO:0005737|GO:0016020|GO:0046856
A0A7M7R7T1	A0A7M7R7T1	A0A7M7R7T1	GO:0016301|GO:0019005|GO:0031146
A0A7M7R7T4	A0A7M7R7T4	A0A7M7R7T4	GO:0005509
A0A7M7R7T5	A0A7M7R7T5	A0A7M7R7T5	GO:0006644|GO:0008195|GO:0016020|GO:0046839
A0A7M7R7U4	A0A7M7R7U4	A0A7M7R7U4	GO:0016020|GO:0022857
A0A7M7R7U6	A0A7M7R7U6	A0A7M7R7U6	GO:0005739|GO:0009249|GO:0017118
A0A7M7R7U7	A0A7M7R7U7	A0A7M7R7U7	GO:0005634|GO:0016973|GO:1990904
A0A7M7R7U9	A0A7M7R7U9	A0A7M7R7U9	GO:0004252|GO:0005615|GO:0006508
A0A7M7R7V7	A0A7M7R7V7	A0A7M7R7V7	GO:0046982
A0A7M7R7V8	A0A7M7R7V8	A0A7M7R7V8	GO:0030692|GO:0032040|GO:0042254
A0A7M7R7W1	A0A7M7R7W1	A0A7M7R7W1	GO:0000977|GO:0000981|GO:0005634|GO:0045944|GO:0046983
A0A7M7R7W2	A0A7M7R7W2	A0A7M7R7W2	GO:0005886
A0A7M7R7X3	A0A7M7R7X3	A0A7M7R7X3	GO:0005886
A0A7M7R7X4	A0A7M7R7X4	A0A7M7R7X4	GO:0005509
A0A7M7R7X9	A0A7M7R7X9	A0A7M7R7X9	GO:0003924|GO:0005525|GO:0005737|GO:0012505
A0A7M7R7Y1	A0A7M7R7Y1	A0A7M7R7Y1	GO:0016020|GO:0022857
A0A7M7R7Y2	A0A7M7R7Y2	A0A7M7R7Y2	GO:0000398|GO:0003677|GO:0005681|GO:0008270|GO:0046540
A0A7M7R7Y5	A0A7M7R7Y5	A0A7M7R7Y5	GO:0005737|GO:0008270
A0A7M7R7Y8	A0A7M7R7Y8	A0A7M7R7Y8	GO:0007270|GO:0007274|GO:0042734|GO:0070073
A0A7M7R7Z3	A0A7M7R7Z3	A0A7M7R7Z3	GO:0016020
A0A7M7R7Z7	A0A7M7R7Z7	A0A7M7R7Z7	GO:0003712|GO:0005667|GO:0006357
A0A7M7R806	A0A7M7R806	A0A7M7R806	GO:0005096|GO:0005737|GO:0008270|GO:0016020
A0A7M7R809	A0A7M7R809	A0A7M7R809	GO:0005783|GO:0008270|GO:0043161|GO:0045047
A0A7M7R810	A0A7M7R810	A0A7M7R810	GO:0006820|GO:0015293|GO:0016020
A0A7M7R815	A0A7M7R815	A0A7M7R815	GO:0003730|GO:0005634|GO:0005829|GO:0006397|GO:0008380|GO:0030154
A0A7M7R816	A0A7M7R816	A0A7M7R816	GO:0003723|GO:0006396|GO:0006874|GO:0048471
A0A7M7R821	A0A7M7R821	A0A7M7R821	GO:0005634|GO:0005737|GO:0005839|GO:0051603
A0A7M7R826	A0A7M7R826	A0A7M7R826	GO:0005096|GO:0005547|GO:0005737|GO:0005886|GO:0008270|GO:1902936
A0A7M7R842	A0A7M7R842	A0A7M7R842	GO:0016491
A0A7M7R850	A0A7M7R850	A0A7M7R850	GO:0005886|GO:0015276|GO:0050906
A0A7M7R855	A0A7M7R855	A0A7M7R855	GO:0005829|GO:0016020|GO:0032691|GO:1902387|GO:1902388
A0A7M7R862	A0A7M7R862	A0A7M7R862	GO:0016192
A0A7M7R864	A0A7M7R864	A0A7M7R864	GO:0005886
A0A7M7R866	A0A7M7R866	A0A7M7R866	GO:0006629|GO:0008374
A0A7M7R882	A0A7M7R882	A0A7M7R882	GO:0005737
A0A7M7R884	A0A7M7R884	A0A7M7R884	GO:0005765|GO:0012505|GO:0022857
A0A7M7R885	A0A7M7R885	A0A7M7R885	GO:0005794|GO:0030008
A0A7M7R886	A0A7M7R886	A0A7M7R886	GO:0008080|GO:0016020
A0A7M7R887	A0A7M7R887	A0A7M7R887	GO:0006915|GO:0042981
A0A7M7R889	A0A7M7R889	A0A7M7R889	GO:0005886|GO:0022857
A0A7M7R890	A0A7M7R890	A0A7M7R890	GO:0016020|GO:0140571
A0A7M7R891	A0A7M7R891	A0A7M7R891	GO:0005634
A0A7M7R892	A0A7M7R892	A0A7M7R892	GO:0000139|GO:0015165
A0A7M7R893	A0A7M7R893	A0A7M7R893	GO:0016787
A0A7M7R894	A0A7M7R894	A0A7M7R894	GO:0005739|GO:0016491
A0A7M7R899	A0A7M7R899	A0A7M7R899	GO:0003723|GO:0005634|GO:0006307|GO:0006355
A0A7M7R8A2	A0A7M7R8A2	A0A7M7R8A2	GO:0008270|GO:0030182
A0A7M7R8A3	A0A7M7R8A3	A0A7M7R8A3	GO:0008474|GO:0016020
A0A7M7R8A6	A0A7M7R8A6	A0A7M7R8A6	GO:0005774|GO:0015179
A0A7M7R8A7	A0A7M7R8A7	A0A7M7R8A7	GO:0005741|GO:0005777
A0A7M7R8A8	A0A7M7R8A8	A0A7M7R8A8	GO:0005739|GO:0016279|GO:0032259|GO:1905706
A0A7M7R8B0	A0A7M7R8B0	A0A7M7R8B0	GO:0005085|GO:0005737|GO:0016197|GO:0031267
A0A7M7R8B1	A0A7M7R8B1	A0A7M7R8B1	GO:0003723|GO:0004826|GO:0006432
A0A7M7R8C1	A0A7M7R8C1	A0A7M7R8C1	GO:0008080
A0A7M7R8C4	A0A7M7R8C4	A0A7M7R8C4	GO:0003677|GO:0005085|GO:0005829|GO:0008270|GO:0016192|GO:0030139|GO:0031267
A0A7M7R8C6	A0A7M7R8C6	A0A7M7R8C6	GO:0005886|GO:0022857
A0A7M7R8C7	A0A7M7R8C7	A0A7M7R8C7	GO:0005737|GO:0045717|GO:0080008
A0A7M7R8C9	A0A7M7R8C9	A0A7M7R8C9	GO:0005737|GO:0016423|GO:0030488|GO:0043527
A0A7M7R8D4	A0A7M7R8D4	A0A7M7R8D4	GO:0005615|GO:0007623
A0A7M7R8D9	A0A7M7R8D9	A0A7M7R8D9	GO:0005886|GO:0015267
A0A7M7R8E7	A0A7M7R8E7	A0A7M7R8E7	GO:0003676|GO:0005634|GO:0031123
A0A7M7R8E8	A0A7M7R8E8	A0A7M7R8E8	GO:0005576
A0A7M7R8F2	A0A7M7R8F2	A0A7M7R8F2	GO:0035556|GO:0051260
A0A7M7R8F4	A0A7M7R8F4	A0A7M7R8F4	GO:0005829|GO:0006886|GO:0031901|GO:0034498|GO:0035091
A0A7M7R8F5	A0A7M7R8F5	A0A7M7R8F5	GO:0000166|GO:0005737|GO:0006740|GO:0016491
A0A7M7R8F7	A0A7M7R8F7	A0A7M7R8F7	GO:0000139|GO:0008146
A0A7M7R8F8	A0A7M7R8F8	A0A7M7R8F8	GO:0005576|GO:0008061
A0A7M7R8F9	A0A7M7R8F9	A0A7M7R8F9	GO:0006355|GO:0009791|GO:0050793|GO:0051239
A0A7M7R8G1	A0A7M7R8G1	A0A7M7R8G1	GO:0005634|GO:0045666
A0A7M7R8G6	A0A7M7R8G6	A0A7M7R8G6	GO:0005739|GO:0016491
A0A7M7R8H9	A0A7M7R8H9	A0A7M7R8H9	GO:0002142|GO:0005886|GO:0005929|GO:0032426
A0A7M7R8I2	A0A7M7R8I2	A0A7M7R8I2	GO:0042392
A0A7M7R8I3	A0A7M7R8I3	A0A7M7R8I3	GO:0000287|GO:0005509|GO:0007229
A0A7M7R8J2	A0A7M7R8J2	A0A7M7R8J2	GO:0005739|GO:0005840|GO:0006412|GO:1990904
A0A7M7R8J6	A0A7M7R8J6	A0A7M7R8J6	GO:0005385|GO:0005886
A0A7M7R8J7	A0A7M7R8J7	A0A7M7R8J7	GO:0016706
A0A7M7R8J8	A0A7M7R8J8	A0A7M7R8J8	GO:0005886|GO:0008643|GO:0015293
A0A7M7R8J9	A0A7M7R8J9	A0A7M7R8J9	GO:0005737|GO:0019150|GO:0019321
A0A7M7R8K5	A0A7M7R8K5	A0A7M7R8K5	GO:0003735|GO:0005762
A0A7M7R8L1	A0A7M7R8L1	A0A7M7R8L1	GO:0003723
A0A7M7R8L5	A0A7M7R8L5	A0A7M7R8L5	GO:0032589|GO:0050808
A0A7M7R8L7	A0A7M7R8L7	A0A7M7R8L7	GO:0001671|GO:0005829|GO:0006457|GO:0051087
A0A7M7R8M2	A0A7M7R8M2	A0A7M7R8M2	GO:0016624|GO:0030976
A0A7M7R8M4	A0A7M7R8M4	A0A7M7R8M4	GO:0005783|GO:0016020
A0A7M7R8M5	A0A7M7R8M5	A0A7M7R8M5	GO:0005886|GO:0043005
A0A7M7R8P7	A0A7M7R8P7	A0A7M7R8P7	GO:0016020
A0A7M7R8Q1	A0A7M7R8Q1	A0A7M7R8Q1	GO:0003779
A0A7M7R8Q2	A0A7M7R8Q2	A0A7M7R8Q2	GO:0005737|GO:0006914
A0A7M7R8Q3	A0A7M7R8Q3	A0A7M7R8Q3	GO:0005739|GO:0016020|GO:0046872
A0A7M7R8R8	A0A7M7R8R8	A0A7M7R8R8	GO:0005737|GO:0007165
A0A7M7R8S3	A0A7M7R8S3	A0A7M7R8S3	GO:0006888|GO:0006890|GO:0060628|GO:0070939
A0A7M7R8S8	A0A7M7R8S8	A0A7M7R8S8	GO:0005581
A0A7M7R8T2	A0A7M7R8T2	A0A7M7R8T2	GO:0003735|GO:0005763|GO:0032543
A0A7M7R8T6	A0A7M7R8T6	A0A7M7R8T6	GO:0016020
A0A7M7R8T9	A0A7M7R8T9	A0A7M7R8T9	GO:0016491
A0A7M7R8U3	A0A7M7R8U3	A0A7M7R8U3	GO:0004879|GO:0005634|GO:0008270|GO:0043565
A0A7M7R8U7	A0A7M7R8U7	A0A7M7R8U7	GO:0000978|GO:0000981|GO:0005634|GO:0008270
A0A7M7R8U8	A0A7M7R8U8	A0A7M7R8U8	GO:0004777|GO:0005739|GO:0009450
A0A7M7R8V2	A0A7M7R8V2	A0A7M7R8V2	GO:0001227
A0A7M7R8V9	A0A7M7R8V9	A0A7M7R8V9	GO:0005829|GO:0007010
A0A7M7R8W4	A0A7M7R8W4	A0A7M7R8W4	GO:0005814|GO:0036064|GO:0060271
A0A7M7R8W5	A0A7M7R8W5	A0A7M7R8W5	GO:0005759|GO:0046872|GO:0051537
A0A7M7R8W8	A0A7M7R8W8	A0A7M7R8W8	GO:0004722|GO:0046872
A0A7M7R8X8	A0A7M7R8X8	A0A7M7R8X8	GO:0005524|GO:0016887
A0A7M7R8Y3	A0A7M7R8Y3	A0A7M7R8Y3	GO:0005634
A0A7M7R8Y5	A0A7M7R8Y5	A0A7M7R8Y5	GO:0005740|GO:0006123|GO:0045277|GO:0046872
A0A7M7R8Y7	A0A7M7R8Y7	A0A7M7R8Y7	GO:0000052|GO:0006525|GO:0016403|GO:0016597|GO:0045429
A0A7M7R8Z3	A0A7M7R8Z3	A0A7M7R8Z3	GO:0000993|GO:0006355|GO:0006368|GO:0016593
A0A7M7R8Z5	A0A7M7R8Z5	A0A7M7R8Z5	GO:0004497|GO:0005506|GO:0016705|GO:0020037
A0A7M7R8Z8	A0A7M7R8Z8	A0A7M7R8Z8	GO:0004865|GO:0005737
A0A7M7R8Z9	A0A7M7R8Z9	A0A7M7R8Z9	GO:0032874
A0A7M7R903	A0A7M7R903	A0A7M7R903	GO:0000445|GO:0006406
A0A7M7R905	A0A7M7R905	A0A7M7R905	GO:0003924|GO:0005525
A0A7M7R907	A0A7M7R907	A0A7M7R907	GO:0005829|GO:0061929
A0A7M7R911	A0A7M7R911	A0A7M7R911	GO:0000062|GO:0000139
A0A7M7R915	A0A7M7R915	A0A7M7R915	GO:0005829|GO:0006869|GO:0016020|GO:0032934
A0A7M7R922	A0A7M7R922	A0A7M7R922	GO:0008010|GO:0062129
A0A7M7R923	A0A7M7R923	A0A7M7R923	GO:0005789|GO:0007029|GO:0016192
A0A7M7R929	A0A7M7R929	A0A7M7R929	GO:0008506|GO:0016020
A0A7M7R933	A0A7M7R933	A0A7M7R933	GO:0005744|GO:0008320|GO:0030150
A0A7M7R939	A0A7M7R939	A0A7M7R939	GO:0005739|GO:0019216
A0A7M7R945	A0A7M7R945	A0A7M7R945	GO:0005811|GO:0016616
A0A7M7R953	A0A7M7R953	A0A7M7R953	GO:0005684|GO:0071014
A0A7M7R959	A0A7M7R959	A0A7M7R959	GO:0004222|GO:0005739|GO:0006518|GO:0006627|GO:0046872
A0A7M7R962	A0A7M7R962	A0A7M7R962	GO:0043291
A0A7M7R963	A0A7M7R963	A0A7M7R963	GO:0005096|GO:0031267
A0A7M7R976	A0A7M7R976	A0A7M7R976	GO:0005096|GO:0007165
A0A7M7R977	A0A7M7R977	A0A7M7R977	GO:0005930|GO:0030286|GO:0045504|GO:0097546
A0A7M7R982	A0A7M7R982	A0A7M7R982	GO:0016616
A0A7M7R983	A0A7M7R983	A0A7M7R983	GO:0000159|GO:0005509|GO:0019888
A0A7M7R985	A0A7M7R985	A0A7M7R985	GO:0004531|GO:0006309
A0A7M7R994	A0A7M7R994	A0A7M7R994	GO:0030431|GO:0032222|GO:0098552
A0A7M7R999	A0A7M7R999	A0A7M7R999	GO:0005654|GO:0006355
A0A7M7R9A0	A0A7M7R9A0	A0A7M7R9A0	GO:0019901
A0A7M7R9A2	A0A7M7R9A2	A0A7M7R9A2	GO:0080008
A0A7M7R9A9	A0A7M7R9A9	A0A7M7R9A9	GO:0005778|GO:0016559
A0A7M7R9B4	A0A7M7R9B4	A0A7M7R9B4	GO:0016180|GO:0032039
A0A7M7R9C4	A0A7M7R9C4	A0A7M7R9C4	GO:0000900|GO:0005737|GO:0045947
A0A7M7R9C8	A0A7M7R9C8	A0A7M7R9C8	GO:0005509
A0A7M7R9D3	A0A7M7R9D3	A0A7M7R9D3	GO:0005829|GO:0051301|GO:0051726
A0A7M7R9D5	A0A7M7R9D5	A0A7M7R9D5	GO:0000139|GO:0004394|GO:0015012
A0A7M7R9E6	A0A7M7R9E6	A0A7M7R9E6	GO:0005918|GO:0016020|GO:0019991|GO:0035151
A0A7M7R9E7	A0A7M7R9E7	A0A7M7R9E7	GO:0006508|GO:0008239|GO:0070008
A0A7M7R9F0	A0A7M7R9F0	A0A7M7R9F0	GO:0005654|GO:0006364|GO:0030515|GO:0032040|GO:0034457|GO:0042134|GO:0042274
A0A7M7R9F3	A0A7M7R9F3	A0A7M7R9F3	GO:0007528|GO:0019901
A0A7M7R9F4	A0A7M7R9F4	A0A7M7R9F4	GO:0005576|GO:0016671
A0A7M7R9H1	A0A7M7R9H1	A0A7M7R9H1	GO:0005930|GO:0015630
A0A7M7R9H2	A0A7M7R9H2	A0A7M7R9H2	GO:0003746|GO:0005085|GO:0005829|GO:0005853
A0A7M7R9H9	A0A7M7R9H9	A0A7M7R9H9	GO:0000027|GO:0006364|GO:0019843|GO:0030687
A0A7M7R9I0	A0A7M7R9I0	A0A7M7R9I0	GO:0003676|GO:0008270
A0A7M7R9I8	A0A7M7R9I8	A0A7M7R9I8	GO:0000978|GO:0000981|GO:0005634|GO:0046983
A0A7M7R9J2	A0A7M7R9J2	A0A7M7R9J2	GO:0005856|GO:0016192|GO:1905515
A0A7M7R9J4	A0A7M7R9J4	A0A7M7R9J4	GO:0005886|GO:0043005
